id,date,title,keywords,paper_url,code_url,code_repo,stars_badge,recommendation,section
217,2024.11,[**KV Cache Recomputation**] Efficient LLM Inference with I/O-Aware Partial KV Cache Recomputation(@University of Southern California),KV Cache Recomputation,https://arxiv.org/pdf/2411.17089,,,False,2,KV Cache Scheduling/Quantize/Dropping
218,2024.12,[**ClusterKV**] ClusterKV: Manipulating LLM KV Cache in Semantic Space for Recallable Compression(@sjtu),ClusterKV,https://arxiv.org/pdf/2412.03213,,,False,2,KV Cache Scheduling/Quantize/Dropping
219,2024.12,[**DynamicKV**] DynamicKV: Task-Aware Adaptive KV Cache Compression for Long Context LLMs(@xiabinzhou0625 etc),DynamicKV,https://arxiv.org/pdf/2412.14838,,,False,2,KV Cache Scheduling/Quantize/Dropping
220,2025.02,"[**DynamicLLaVA**] [ICLR2025] Dynamic-LLaVA: Efficient Multimodal Large Language Models via Dynamic Vision-language Context Sparsification (@ECNU, Xiaohongshu)",DynamicLLaVA; ICLR2025,https://arxiv.org/pdf/2412.00876,https://github.com/Osilly/dynamic_llava,DynamicLLaVA,True,2,KV Cache Scheduling/Quantize/Dropping
221,2025.02,[**CacheCraft**] Cache-Craft: Managing Chunk-Caches for Efficient Retrieval-Augmented Generation(@Adobe Research),CacheCraft,https://www.arxiv.org/pdf/2502.15734,,,False,2,KV Cache Scheduling/Quantize/Dropping
222,2025.04,[**KV Cache Prefetch**] Accelerating LLM Inference Throughput via Asynchronous KV Cache Prefetching(@Alibaba),KV Cache Prefetch,https://arxiv.org/pdf/2504.06319,,,False,2,KV Cache Scheduling/Quantize/Dropping
223,2025.05,[**KVzip**] KVzip: Query-Agnostic KV Cache Compression with Context Reconstruction (@SNU),KVzip,https://arxiv.org/abs/2505.23416,https://github.com/snu-mllab/KVzip,KVzip,True,2,KV Cache Scheduling/Quantize/Dropping
224,2025.06,[**Inference-Time Hyper-Scaling**] Inference-Time Hyper-Scaling with KV Cache Compression (@NVIDIA),Inference-Time Hyper-Scaling,https://arxiv.org/pdf/2506.05345,,,False,2,KV Cache Scheduling/Quantize/Dropping
225,2026.03,[**AVP**] Agent Vector Protocol: Cross-Model KV-Cache Transfer via Vocabulary-Mediated Projection (@VectorArc),AVP,https://github.com/VectorArc/avp-spec,https://github.com/VectorArc/avp-python,avp-python,True,2,KV Cache Scheduling/Quantize/Dropping
226,2023.04,[**Selective-Context**] Compressing Context to Enhance Inference Efficiency of Large Language Models(@Surrey),Selective-Context,https://arxiv.org/pdf/2310.06201.pdf,,,True,2,Prompt/Context Compression
227,2023.05,[**AutoCompressor**] Adapting Language Models to Compress Contextss(@Princeton),AutoCompressor,https://arxiv.org/pdf/2305.14788.pdf,,,True,1,Prompt/Context Compression
228,2023.10,[**LLMLingua**] LLMLingua: Compressing Prompts for Accelerated Inference of Large Language Models(@Microsoft),LLMLingua,https://arxiv.org/pdf/2310.05736.pdf,,,True,2,Prompt/Context Compression
229,2023.10,[**LongLLMLingua**] LongLLMLingua: Accelerating and Enhancing LLMs in Long Context Scenarios via Prompt Compression(@Microsoft),LongLLMLingua,https://arxiv.org/abs/2310.06839,,,True,2,Prompt/Context Compression
230,2024.03,[**LLMLingua-2**] LLMLingua-2: Data Distillation for Efficient and Faithful Task-Agnostic Prompt Compression(@Microsoft),LLMLingua-2,https://arxiv.org/pdf/2403.12968.pdf,,,True,1,Prompt/Context Compression
231,2024.08,[**500xCompressor**] 500xCompressor: Generalized Prompt Compression for Large Language Models(@University of Cambridge),500xCompressor,https://arxiv.org/pdf/2408.03094,,,False,2,Prompt/Context Compression
232,2024.08,[**Eigen Attention**] Eigen Attention: Attention in Low-Rank Space for KV Cache Compression(@purdue.edu),Eigen Attention,https://arxiv.org/pdf/2408.05646,,,False,2,Prompt/Context Compression
233,2024.09,[**Prompt Compression**] Prompt Compression with Context-Aware Sentence Encoding for Fast and Improved LLM Inference(@Alterra AI),Prompt Compression,https://arxiv.org/pdf/2409.01227,,,False,2,Prompt/Context Compression
234,2024.09,[**Context Distillation**] Efficient LLM Context Distillation(@gatech.edu),Context Distillation,https://arxiv.org/pdf/2409.01930,,,False,2,Prompt/Context Compression
235,2024.09,[**CRITIPREFILL**] CRITIPREFILL: A SEGMENT-WISE CRITICALITYBASED APPROACH FOR PREFILLING ACCELERATION IN LLMS(@OPPO),CRITIPREFILL,https://arxiv.org/pdf/2409.12490,,,True,1,Prompt/Context Compression
236,2024.10,"[**KV-COMPRESS**] PAGED KV-CACHE COMPRESSION WITH VARIABLE COMPRESSION RATES PER ATTENTION HEAD(@Cloudflare, inc.)",KV-COMPRESS,https://arxiv.org/pdf/2410.00161,,,True,2,Prompt/Context Compression
237,2024.10,[**LORC**] Low-Rank Compression for LLMs KV Cache with a Progressive Compression Strategy(@gatech.edu),LORC,https://arxiv.org/pdf/2410.03111,,,False,2,Prompt/Context Compression
238,2025.11,[**KVTC**] KV Cache Transform Coding for Compact Storage in LLM Inference (@NVIDIA),KVTC,https://arxiv.org/pdf/2511.01815,,,False,2,Prompt/Context Compression
239,2023.05,[**Blockwise Attention**] Blockwise Parallel Transformer for Large Context Models(@UC Berkeley),Blockwise Attention,https://arxiv.org/pdf/2305.19370.pdf,,,False,2,Long Context Attention/KV Cache Optimization
240,2023.05,[Landmark Attention] Random-Access Infinite Context Length for Transformers(@epfl.ch),Landmark Attention,https://arxiv.org/pdf/2305.16300.pdf,,,True,2,Long Context Attention/KV Cache Optimization
241,2023.07,[**LightningAttention-1**] TRANSNORMERLLM: A FASTER AND BETTER LARGE LANGUAGE MODEL WITH IMPROVED TRANSNORMER(@OpenNLPLab),LightningAttention-1,https://arxiv.org/pdf/2307.14995.pdf,,,True,2,Long Context Attention/KV Cache Optimization
242,2023.07,[**LightningAttention-2**] Lightning Attention-2: A Free Lunch for Handling Unlimited Sequence Lengths in Large Language Models(@OpenNLPLab),LightningAttention-2,https://arxiv.org/pdf/2401.04658.pdf,,,True,2,Long Context Attention/KV Cache Optimization
243,2023.10,[**RingAttention**] Ring Attention with Blockwise Transformers for Near-Infinite Context(@UC Berkeley),RingAttention,https://arxiv.org/pdf/2310.01889.pdf,https://github.com/lhao499/RingAttention,RingAttention,True,2,Long Context Attention/KV Cache Optimization
244,2023.11,[**HyperAttention**] HyperAttention: Long-context Attention in Near-Linear Time(@yale&Google),HyperAttention,https://arxiv.org/pdf/2310.05869.pdf,,,True,2,Long Context Attention/KV Cache Optimization
245,2023.11,[**Streaming Attention**] One Pass Streaming Algorithm for Super Long Token Attention Approximation in Sublinear Space(@Adobe Research etc),Streaming Attention,https://arxiv.org/pdf/2311.14652.pdf,,,False,1,Long Context Attention/KV Cache Optimization
246,2023.11,[**Prompt Cache**] PROMPT CACHE: MODULAR ATTENTION REUSE FOR LOW-LATENCY INFERENCE(@Yale University etc),Prompt Cache,https://arxiv.org/pdf/2311.04934.pdf,,,False,2,Long Context Attention/KV Cache Optimization
247,2023.11,[**StripedAttention**] STRIPED ATTENTION: FASTER RING ATTENTION FOR CAUSAL TRANSFORMERS(@MIT etc),StripedAttention,https://arxiv.org/pdf/2311.09431.pdf,https://github.com/exists-forall/striped_attention/,striped_attention,True,2,Long Context Attention/KV Cache Optimization
248,2024.01,[**KVQuant**] KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization(@UC Berkeley),KVQuant,https://browse.arxiv.org/pdf/2401.18079.pdf,https://github.com/SqueezeAILab/KVQuant/,KVQuant,True,2,Long Context Attention/KV Cache Optimization
249,2024.02,[**RelayAttention**] RelayAttention for Efficient Large Language Model Serving with Long System Prompts(@sensetime.com etc),RelayAttention,https://arxiv.org/pdf/2402.14808.pdf,,,False,2,Long Context Attention/KV Cache Optimization
250,2024.04,[Infini-attention] Leave No Context Behind: Efficient Infinite Context Transformers with Infini-attention(@Google),Infini-attention,https://arxiv.org/pdf/2404.07143.pdf,,,False,2,Long Context Attention/KV Cache Optimization
251,2024.04,[RAGCache] RAGCache: Efficient Knowledge Caching for Retrieval-Augmented Generation(@Peking University&ByteDance Inc),RAGCache,https://arxiv.org/pdf/2404.12457.pdf,,,False,2,Long Context Attention/KV Cache Optimization
252,2024.04,"[**KCache**] EFFICIENT LLM INFERENCE WITH KCACHE(@Qiaozhi He, Zhihua Wu)",KCache,https://arxiv.org/pdf/2404.18057,,,False,2,Long Context Attention/KV Cache Optimization
253,2024.04,[**HOMER**] Hierarchical Context Merging: Better Long Context Understanding for Pre-trained LLMs(@KAIST),HOMER,https://arxiv.org/abs/2404.10308,https://github.com/alinlab/HOMER,HOMER,True,2,Long Context Attention/KV Cache Optimization
254,2024.05,[**YOCO**] You Only Cache Once: Decoder-Decoder Architectures for Language Models(@Microsoft),YOCO,https://arxiv.org/pdf/2405.05254,https://github.com/microsoft/unilm/tree/master/YOCO,unilm-YOCO,True,2,Long Context Attention/KV Cache Optimization
255,2024.05,[SKVQ] SKVQ: Sliding-window Key and Value Cache Quantization for Large Language Models(@Shanghai AI Laboratory),SKVQ,https://arxiv.org/pdf/2405.06219,,,False,2,Long Context Attention/KV Cache Optimization
256,2024.05,[**CLA**] Reducing Transformer Key-Value Cache Size with Cross-Layer Attention(@MIT-IBM),CLA,https://arxiv.org/pdf/2405.12981,,,False,2,Long Context Attention/KV Cache Optimization
257,2024.06,[LOOK-M] LOOK-M: Look-Once Optimization in KV Cache for Efficient Multimodal Long-Context Inference(@osu.edu etc),LOOK-M,https://arxiv.org/pdf/2406.18139,https://github.com/SUSTechBruce/LOOK-M,LOOK-M,True,2,Long Context Attention/KV Cache Optimization
258,2024.06,[**MInference**] MInference 1.0: Accelerating Pre-filling for Long-Context LLMs via Dynamic Sparse Attention(@Microsoft etc),MInference,https://arxiv.org/pdf/2407.02490,https://github.com/microsoft/MInference,MInference,True,2,Long Context Attention/KV Cache Optimization
259,2024.06,[**InfiniGen**] InfiniGen: Efficient Generative Inference of Large Language Models with Dynamic KV Cache Management(@snu),InfiniGen,https://arxiv.org/pdf/2406.19707,,,False,2,Long Context Attention/KV Cache Optimization
260,2024.06,[**Quest**] Quest: Query-Aware Sparsity for Efficient Long-Context LLM Inference(@mit-han-lab etc),Quest,https://arxiv.org/pdf/2406.10774,https://github.com/mit-han-lab/Quest,Quest,True,2,Long Context Attention/KV Cache Optimization
261,2024.07,[PQCache] PQCache: Product Quantization-based KVCache for Long Context LLM Inference(@PKU etc),PQCache,https://arxiv.org/pdf/2407.12820,,,False,2,Long Context Attention/KV Cache Optimization
262,2024.08,"[**SentenceVAE**] SentenceVAE: Faster, Longer and More Accurate Inference with Next-sentence Prediction for Large Language Models(@TeleAI)",SentenceVAE,https://arxiv.org/pdf/2408.00655,,,False,2,Long Context Attention/KV Cache Optimization
263,2024.09,[**InstInfer**] InstInfer: In-Storage Attention Offloading for Cost-Effective Long-Context LLM Inference(@PKU etc),InstInfer,https://arxiv.org/pdf/2409.04992,,,False,2,Long Context Attention/KV Cache Optimization
264,2024.09,[**RetrievalAttention**] RetrievalAttention: Accelerating Long-Context LLM Inference via Vector Retrieval(@microsoft.com),RetrievalAttention,https://arxiv.org/pdf/2409.10516,,,False,2,Long Context Attention/KV Cache Optimization
265,2024.10,[**ShadowKV**] ShadowKV: KV Cache in Shadows for High-Throughput Long-Context LLM Inference(@CMU & bytedance),ShadowKV,https://arxiv.org/pdf/2410.21465,https://github.com/bytedance/ShadowKV,ShadowKV,True,2,Long Context Attention/KV Cache Optimization
266,2025.01,[**Lightning Attention**] MiniMax-01: Scaling Foundation Models with Lightning Attention,Lightning Attention,https://filecdn.minimax.chat/_Arxiv_MiniMax_01_Report.pdf,https://github.com/MiniMax-AI/MiniMax-01,MiniMax-01,True,2,Long Context Attention/KV Cache Optimization
267,2025.06,"[**REFORM**] Compress, Gather, and Recompute: REFORMing Long-Context Processing in Transformers(@KAIST & Amazon etc)",REFORM,https://arxiv.org/abs/2506.01215,,,False,2,Long Context Attention/KV Cache Optimization
268,2020.04,[DeeBERT] DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference(@uwaterloo.ca),DeeBERT,https://arxiv.org/pdf/2004.12993.pdf,,,False,1,Early-Exit/Intermediate Layer Decoding
269,2020.04,[FastBERT] FastBERT: a Self-distilling BERT with Adaptive Inference Time(@PKU),FastBERT,https://aclanthology.org/2020.acl-main.537.pdf,https://github.com/autoliuweijie/FastBERT,FastBERT,True,1,Early-Exit/Intermediate Layer Decoding
270,2021.06,[BERxiT] BERxiT: Early Exiting for BERT with Better Fine-Tuning and Extension to Regression(@uwaterloo.ca),BERxiT,https://aclanthology.org/2021.eacl-main.8.pdf,https://github.com/castorini/berxit,berxit,True,1,Early-Exit/Intermediate Layer Decoding
271,2023.06,[**SkipDecode**] SkipDecode: Autoregressive Skip Decoding with Batching and Caching for Efficient LLM Inference(@Microsoft),SkipDecode,https://arxiv.org/pdf/2307.02628,,,False,1,Early-Exit/Intermediate Layer Decoding
272,2023.10,[**LITE**] Accelerating LLaMA Inference by Enabling Intermediate Layer Decoding via Instruction Tuning with LITE(@Arizona State University),LITE,https://arxiv.org/pdf/2310.18581v2.pdf,,,False,2,Early-Exit/Intermediate Layer Decoding
273,2023.12,[**EE-LLM**] EE-LLM: Large-Scale Training and Inference of Early-Exit Large Language Models with 3D Parallelism(@alibaba-inc.com),EE-LLM,https://arxiv.org/pdf/2312.04916.pdf,https://github.com/pan-x-c/EE-LLM,EE-LLM,True,2,Early-Exit/Intermediate Layer Decoding
274,2023.10,[**FREE**] Fast and Robust Early-Exiting Framework for Autoregressive Language Models with Synchronized Parallel Decoding(@KAIST AI&AWS AI),FREE,https://arxiv.org/pdf/2310.05424.pdf,https://github.com/raymin0223/fast_robust_early_exit,fast_robust_early_exit,True,2,Early-Exit/Intermediate Layer Decoding
275,2024.02,[**EE-Tuning**] EE-Tuning: An Economical yet Scalable Solution for Tuning Early-Exit Large Language Models(@alibaba-inc.com),EE-Tuning,https://arxiv.org/pdf/2402.00518,https://github.com/pan-x-c/EE-LLM,EE-Tuning,True,2,Early-Exit/Intermediate Layer Decoding
276,2024.07,[Skip Attention] Attention Is All You Need But You Don’t Need All Of It For Inference of Large Language Models(@University College London),Skip Attention,https://arxiv.org/pdf/2407.15516,,,False,2,Early-Exit/Intermediate Layer Decoding
277,2024.08,[**KOALA**] KOALA: Enhancing Speculative Decoding for LLM via Multi-Layer Draft Heads with Adversarial Learning(@Dalian University),KOALA,https://arxiv.org/pdf/2408.08146,,,False,2,Early-Exit/Intermediate Layer Decoding
278,2018.11,[**Parallel Decoding**] Blockwise Parallel Decoding for Deep Autoregressive Models(@Berkeley&Google),Parallel Decoding,https://arxiv.org/pdf/1811.03115.pdf,,,False,2,Parallel Decoding/Sampling
279,2023.02,[**Speculative Sampling**] Accelerating Large Language Model Decoding with Speculative Sampling(@DeepMind),Speculative Sampling,https://arxiv.org/pdf/2302.01318.pdf,,,False,2,Parallel Decoding/Sampling
280,2023.05,[**Speculative Sampling**] Fast Inference from Transformers via Speculative Decoding(@Google Research etc),Speculative Sampling,https://arxiv.org/pdf/2211.17192.pdf,https://github.com/feifeibear/LLMSpeculativeSampling,LLMSpeculativeSampling,True,2,Parallel Decoding/Sampling
281,2023.09,[**Medusa**] Medusa: Simple Framework for Accelerating LLM Generation with Multiple Decoding Heads(@Tianle Cai etc),Medusa,https://arxiv.org/pdf/2401.10774.pdf,https://github.com/FasterDecoding/Medusa,Medusa,True,2,Parallel Decoding/Sampling
282,2023.10,[**OSD**] Online Speculative Decoding(@UC Berkeley etc),OSD,https://arxiv.org/pdf/2310.07177.pdf,,,False,2,Parallel Decoding/Sampling
283,2023.12,[**Cascade Speculative**] Cascade Speculative Drafting for Even Faster LLM Inference(@illinois.edu),Cascade Speculative,https://arxiv.org/pdf/2312.11462.pdf,,,False,1,Parallel Decoding/Sampling
284,2024.02,[LookaheadDecoding] Break the Sequential Dependency of LLM Inference Using LOOKAHEAD DECODING(@UCSD&Google&UC Berkeley),LookaheadDecoding,https://arxiv.org/pdf/2402.02057.pdf,https://github.com/hao-ai-lab/LookaheadDecoding,LookaheadDecoding,True,2,Parallel Decoding/Sampling
285,2024.02,[**Speculative Decoding**] Decoding Speculative Decoding(@cs.wisc.edu),Speculative Decoding,https://arxiv.org/pdf/2402.01528.pdf,,,True,1,Parallel Decoding/Sampling
286,2024.04,[**TriForce**] TriForce: Lossless Acceleration of Long Sequence Generation with Hierarchical Speculative Decoding(@cmu.edu&Meta AI),TriForce,https://arxiv.org/pdf/2404.11912,https://github.com/Infini-AI-Lab/TriForce,TriForce,True,2,Parallel Decoding/Sampling
287,2024.04,[**Hidden Transfer**] Parallel Decoding via Hidden Transfer for Lossless Large Language Model Acceleration(@pku.edu.cn etc),Hidden Transfer,https://arxiv.org/pdf/2404.12022.pdf,,,False,1,Parallel Decoding/Sampling
288,2024.05,[Instructive Decoding] INSTRUCTIVE DECODING: INSTRUCTION-TUNED LARGE LANGUAGE MODELS ARE SELF-REFINER FROM NOISY INSTRUCTIONS(@KAIST AI),Instructive Decoding,https://openreview.net/pdf?id=LebzzClHYw,https://github.com/joonkeekim/Instructive-Decoding,Instructive-Decoding,True,1,Parallel Decoding/Sampling
289,2024.05,[S3D] S3D: A Simple and Cost-Effective Self-Speculative Decoding Scheme for Low-Memory GPUs(@lge.com),S3D,https://arxiv.org/pdf/2405.20314,,,False,1,Parallel Decoding/Sampling
290,2024.06,[**Parallel Decoding**] Exploring and Improving Drafts in Blockwise Parallel Decoding(@KAIST&Google Research),Parallel Decoding,https://arxiv.org/pdf/2404.09221,,,False,2,Parallel Decoding/Sampling
291,2024.07,"[Multi-Token Speculative Decoding] Multi-Token Joint Speculative Decoding for Accelerating Large Language Model Inference(@University of California, etc)",Multi-Token Speculative Decoding,https://arxiv.org/pdf/2404.09221,,,False,2,Parallel Decoding/Sampling
292,2024.08,[Token Recycling] Turning Trash into Treasure: Accelerating Inference of Large Language Models with Token Recycling(@ir.hit.edu.cn etc),Token Recycling,https://arxiv.org/pdf/2408.08696,,,False,2,Parallel Decoding/Sampling
293,2024.08,[**Speculative Decoding**] Parallel Speculative Decoding with Adaptive Draft Length(@USTC etc),Speculative Decoding,https://arxiv.org/pdf/2408.11850,https://github.com/smart-lty/ParallelSpeculativeDecoding,PEARL,True,2,Parallel Decoding/Sampling
294,2024.08,[**FocusLLM**] FocusLLM: Scaling LLM’s Context by Parallel Decoding(@Tsinghua University etc),FocusLLM,https://arxiv.org/pdf/2408.11745,https://github.com/leezythu/FocusLLM,FocusLLM,True,1,Parallel Decoding/Sampling
295,2024.08,[**MagicDec**] MagicDec: Breaking the Latency-Throughput Tradeoff for Long Context Generation with Speculative Decoding(@CMU etc),MagicDec,https://arxiv.org/pdf/2408.11049,https://github.com/Infini-AI-Lab/MagicDec/,MagicDec,True,1,Parallel Decoding/Sampling
296,2024.08,[**Speculative Decoding**] Boosting Lossless Speculative Decoding via Feature Sampling and Partial Alignment Distillation(@BIT),Speculative Decoding,https://arxiv.org/pdf/2408.15562,,,False,2,Parallel Decoding/Sampling
297,2024.09,[**Hybrid Inference**] Efficient Hybrid Inference for LLMs: Reward-Based Token Modelling with Selective Cloud Assistance,Hybrid Inference,https://arxiv.org/pdf/2409.13757,,,False,2,Parallel Decoding/Sampling
298,2024.10,[**PARALLELSPEC**] PARALLELSPEC: PARALLEL DRAFTER FOR EFFICIENT SPECULATIVE DECODING(@Tencent AI Lab etc),PARALLELSPEC,https://arxiv.org/pdf/2410.05589,,,False,2,Parallel Decoding/Sampling
299,2024.10,[**Fast Best-of-N**] Fast Best-of-N Decoding via Speculative Rejection(@CMU etc),Fast Best-of-N,https://arxiv.org/pdf/2410.20290,,,False,2,Parallel Decoding/Sampling
300,2025.06,[**Mamba Drafters**] Mamba Drafters for Speculative Decoding(@KAIST & Amazon etc),Mamba Drafters,https://arxiv.org/abs/2506.01206,,,False,2,Parallel Decoding/Sampling
301,2025.06,[**STAND**] Accelerated Test-Time Scaling with Model-Free Speculative Sampling(@KAIST & Amazon etc),STAND,https://arxiv.org/abs/2506.04708,,,False,2,Parallel Decoding/Sampling
302,2026.03,[**MineDraft**] MineDraft: A Framework for Batch Parallel Speculative Decoding(@NUS & MIT),MineDraft,https://arxiv.org/pdf/2603.18016,https://github.com/electron-shaders/MineDraft,MineDraft,True,2,Parallel Decoding/Sampling
303,2023.12,[**FLAP**] Fluctuation-based Adaptive Structured Pruning for Large Language Models(@Chinese Academy of Sciences etc),FLAP,https://arxiv.org/pdf/2312.11983.pdf,https://github.com/CASIA-IVA-Lab/FLAP,FLAP,True,2,Structured Prune/KD/Weight Sparse
304,2023.12,[**LASER**] The Truth is in There: Improving Reasoning in Language Models with Layer-Selective Rank Reduction(@mit.edu),LASER,https://arxiv.org/pdf/2312.13558.pdf,https://github.com/pratyushasharma/laser,laser,True,2,Structured Prune/KD/Weight Sparse
305,2023.12,[PowerInfer] PowerInfer: Fast Large Language Model Serving with a Consumer-grade GPU(@SJTU),PowerInfer,https://ipads.se.sjtu.edu.cn/_media/publications/powerinfer-20231219.pdf,https://github.com/SJTU-IPADS/PowerInfer,PowerInfer,True,1,Structured Prune/KD/Weight Sparse
306,2024.01,[**Admm Pruning**] Fast and Optimal Weight Update for Pruned Large Language Models(@fmph.uniba.sk),Admm Pruning,https://arxiv.org/pdf/2401.02938.pdf,https://github.com/fmfi-compbio/admm-pruning,admm-pruning,True,1,Structured Prune/KD/Weight Sparse
307,2024.01,[FFSplit] FFSplit: Split Feed-Forward Network For Optimizing Accuracy-Efficiency Trade-off in Language Model Inference(@1Rice University etc),FFSplit,https://arxiv.org/pdf/2401.04044.pdf,,,False,1,Structured Prune/KD/Weight Sparse
308,2025.03,[**Simba**] Sparsified State-Space Models are Efficient Highway Networks(@KAIST),Simba,https://arxiv.org/abs/2505.20698,https://github.com/woominsong/Simba,Simba,True,1,Structured Prune/KD/Weight Sparse
309,2025.06,[SDMPrune] SDMPrune: Self-Distillation MLP Pruning for Efficient Large Language Models (@CSU),SDMPrune,https://arxiv.org/abs/2506.11120,https://github.com/visresearch/SDMPrune,SDMPrune,True,2,Structured Prune/KD/Weight Sparse
310,2026.03,[**HFPrune**] High-Fidelity Pruning for Large Language Models (@CSU),HFPrune,https://arxiv.org/abs/2603.08083,https://github.com/visresearch/HFPrune,HFPrune,True,2,Structured Prune/KD/Weight Sparse
311,2022.11,[**WINT8/4**] Who Says Elephants Can’t Run: Bringing Large Scale MoE Models into Cloud Scale Production(@NVIDIA&Microsoft),WINT8/4,https://arxiv.org/pdf/2211.10017.pdf,https://github.com/NVIDIA/FasterTransformer,FasterTransformer,True,2,Mixture-of-Experts(MoE) LLM Inference
312,2023.12,[**Mixtral Offloading**] Fast Inference of Mixture-of-Experts Language Models with Offloading(@Moscow Institute of Physics and Technology etc),Mixtral Offloading,https://arxiv.org/pdf/2312.17238.pdf,https://github.com/dvmazur/mixtral-offloading,mixtral-offloading,True,2,Mixture-of-Experts(MoE) LLM Inference
313,2024.01,[MoE-Mamba] MoE-Mamba: Efficient Selective State Space Models with Mixture of Experts(@uw.edu.pl),MoE-Mamba,https://arxiv.org/pdf/2401.04081.pdf,,,False,1,Mixture-of-Experts(MoE) LLM Inference
314,2024.04,[MoE Inference] Toward Inference-optimal Mixture-of-Expert Large Language Models(@UC San Diego etc),MoE Inference,https://arxiv.org/pdf/2404.02852.pdf,,,False,1,Mixture-of-Experts(MoE) LLM Inference
315,2024.05,"[DeepSeek-V2] DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model(@DeepSeek-AI)",DeepSeek-V2,https://arxiv.org/pdf/2405.04434,https://github.com/deepseek-ai/DeepSeek-V2,DeepSeek-V2,True,2,Mixture-of-Experts(MoE) LLM Inference
316,2024.06,[MoE] A Survey on Mixture of Experts(@HKU),MoE,https://arxiv.org/pdf/2407.06204,,,False,1,Mixture-of-Experts(MoE) LLM Inference
317,2023.03,[FlexGen] High-Throughput Generative Inference of Large Language Models  with a Single GPU(@Stanford University etc),FlexGen,https://arxiv.org/pdf/2303.06865.pdf,https://github.com/FMInference/FlexGen,FlexGen,True,1,CPU/NPU/FPGA/Mobile Inference
318,2023.11,[LLM CPU Inference] Efficient LLM Inference on CPUs(@intel),LLM CPU Inference,https://arxiv.org/pdf/2311.00502.pdf,https://github.com/intel/intel-extension-for-transformers,intel-extension-for-transformers,True,1,CPU/NPU/FPGA/Mobile Inference
319,2023.12,[LinguaLinked] LinguaLinked: A Distributed Large Language Model Inference System for Mobile Devices(@University of California Irvine),LinguaLinked,https://arxiv.org/pdf/2312.00388.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference
320,2023.12,[OpenVINO] Leveraging Speculative Sampling and KV-Cache Optimizations Together for Generative AI using OpenVINO(@Haim Barad etc),OpenVINO,https://arxiv.org/pdf/2311.04951.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference
321,2024.03,[FlightLLM] FlightLLM: Efficient Large Language Model Inference with a Complete Mapping Flow on FPGAs(@Infinigence-AI),FlightLLM,https://arxiv.org/pdf/2401.03868.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference
322,2024.03,[Transformer-Lite] Transformer-Lite: High-efficiency Deployment of Large Language Models on Mobile Phone GPUs(@OPPO),Transformer-Lite,https://arxiv.org/ftp/arxiv/papers/2403/2403.20041.pdf,,,False,1,CPU/NPU/FPGA/Mobile Inference
323,2024.07,[**xFasterTransformer**] Inference Performance Optimization for Large Language Models on CPUs(@Intel),xFasterTransformer,https://arxiv.org/pdf/2407.07304,https://github.com/intel/xFasterTransformer,xFasterTransformer,True,1,CPU/NPU/FPGA/Mobile Inference
324,2024.07,[Summary] Inference Optimization of Foundation Models on AI Accelerators(@AWS AI),Summary,https://arxiv.org/pdf/2407.09111,,,False,1,CPU/NPU/FPGA/Mobile Inference
325,2024.10,Large Language Model Performance Benchmarking on Mobile Platforms: A Thorough Evaluation(@SYSU),,https://arxiv.org/pdf/2410.03613,,,False,1,CPU/NPU/FPGA/Mobile Inference
326,2024.10,[**FastAttention**] FastAttention: Extend FlashAttention2 to NPUs and Low-resource GPUs for Efficient Inference(@huawei etc),FastAttention,https://arxiv.org/pdf/2410.16663,,,False,1,CPU/NPU/FPGA/Mobile Inference
327,2024.12,[**NITRO**] NITRO: LLM INFERENCE ON INTEL® LAPTOP NPUS(@cornell.edu),NITRO,https://arxiv.org/pdf/2412.11053,https://github.com/abdelfattah-lab/nitro,nitro,True,1,CPU/NPU/FPGA/Mobile Inference
328,2025.01,[**Off Grid**] On-device LLM + Vision + Image Gen for iOS & Android(@alichherawalla),Off Grid,,https://github.com/alichherawalla/off-grid-mobile,off-grid-mobile,True,1,CPU/NPU/FPGA/Mobile Inference
329,2025.12,[**Grail-V/PSE**] Non-bijunctive Attention Collapse via POWER8 vec_perm — 8.8x CPU Inference Speedup(@Elyan Labs),Grail-V/PSE,,https://github.com/Scottcjn/ram-coffers,ram-coffers,True,1,CPU/NPU/FPGA/Mobile Inference
330,2025.12,"[**llama-cpp-power8**] POWER8 optimizations for llama.cpp: vec_perm non-bijunctive collapse, IBM MASS integration, dcbt resident prefetch. 8.8x speedup over stock(@Scottcjn)",llama-cpp-power8,,https://github.com/Scottcjn/llama-cpp-power8,llama-cpp-power8,True,1,CPU/NPU/FPGA/Mobile Inference
331,2025.12,[**RAM Coffers**] NUMA-aware weight banking for LLM inference. Maps brain hemisphere cognitive functions to NUMA topology for intelligent routing and selective prefetch(@Scottcjn),RAM Coffers,,https://github.com/Scottcjn/ram-coffers,ram-coffers,True,1,CPU/NPU/FPGA/Mobile Inference
332,2023.05,[**RWKV**] RWKV: Reinventing RNNs for the Transformer Era(@Bo Peng etc),RWKV,https://arxiv.org/pdf/2305.13048.pdf,https://github.com/BlinkDL/RWKV-LM,RWKV-LM,True,2,Non Transformer Architecture
